PurchaseDate,StoreID,StoreLocation,PaymentMethod,DiscountApplied,DiscountPercent,ProductCost,Profit,FootTraffic,InventoryLevel,MarketingExpenditure,CompetitorPrice
10-12-2022,78,Houston,Credit Card,TRUE,8,380.3,33.06999999999999,386,79,6573.04,461.88
13-03-2021,31,Philadelphia,Mobile Payment,FALSE,0,293.93,0,827,79,4279.64,289.85
01-08-2020,90,Philadelphia,Credit Card,FALSE,0,757.12,0,151,63,3690.27,821.55
23-10-2021,94,San Antonio,Online Transfer,TRUE,10,280.33,31.150000000000034,901,94,6370.42,317.67
24-03-2021,87,San Antonio,Online Transfer,TRUE,26,70.59,24.799999999999997,311,21,5696.81,107.07
05-01-2021,18,Los Angeles,Mobile Payment,FALSE,0,591.41,0,877,38,1596.37,543.21
28-06-2022,7,Houston,Online Transfer,FALSE,0,570.4,0,295,23,9942.36,627.9
11-11-2020,96,Los Angeles,Cash,FALSE,0,261.21,0,213,73,4953.41,304.03
18-12-2022,18,Philadelphia,Cash,FALSE,0,97.89,0,345,51,753.63,98.06
10-04-2023,66,Phoenix,Online Transfer,TRUE,3,860.2,26.59999999999991,615,47,5463.64,760.75
13-02-2023,98,New York,Credit Card,TRUE,20,398.67,99.66999999999996,409,38,7756.17,488.5
20-11-2020,8,San Diego,Cash,FALSE,0,174.91,0,584,57,7842,194.27
14-11-2022,64,San Jose,Credit Card,FALSE,0,932.11,0,455,9,3866.79,982.95
03-06-2022,31,Phoenix,Debit Card,TRUE,1,343.33,3.4700000000000273,715,75,8730.23,384.31
04-06-2022,96,San Diego,Credit Card,FALSE,0,904.23,0,932,30,7876.67,811.74
21-05-2022,95,Phoenix,Credit Card,TRUE,5,475.56,25.029999999999973,179,79,9876.82,555.69
17-06-2023,72,San Jose,Credit Card,FALSE,0,472.6,0,641,83,4163.73,454.95
23-01-2021,62,Phoenix,Debit Card,FALSE,0,209.83,0,258,15,8883.64,250.31
16-04-2021,51,San Jose,Credit Card,FALSE,0,342.4,0,145,88,9673.7,346.21
05-02-2023,6,Houston,Debit Card,TRUE,10,877.89,97.53999999999996,598,37,2184.82,905.67
15-05-2023,88,Philadelphia,Debit Card,TRUE,25,602.14,200.72000000000003,646,33,1593.82,692.96
20-01-2023,80,Phoenix,Debit Card,FALSE,0,673.24,0,325,79,9938.47,775.92
19-06-2022,18,Phoenix,Online Transfer,FALSE,0,532.25,0,479,1,2820.76,460.96
31-08-2020,26,Chicago,Mobile Payment,TRUE,16,278.61,53.06999999999999,294,6,1578.29,331.03
21-02-2021,80,New York,Mobile Payment,TRUE,27,571.23,211.27999999999997,445,92,371.77,788.22
18-03-2021,97,Los Angeles,Debit Card,FALSE,0,961,0,941,65,7671.68,976.84
06-08-2020,36,Philadelphia,Credit Card,TRUE,13,391.28,58.47000000000003,125,1,8805.84,392.9
01-05-2021,94,Houston,Credit Card,TRUE,22,770.73,217.38,333,14,1563,1034.56
20-06-2021,75,San Diego,Cash,FALSE,0,686.6,0,654,29,3947.93,681.09
19-06-2022,37,Philadelphia,Debit Card,TRUE,13,828.77,123.84000000000003,983,76,8177.76,1138.84
05-02-2023,9,Los Angeles,Online Transfer,TRUE,22,514.94,145.2399999999999,431,92,5216.11,640.24
09-05-2022,85,Philadelphia,Credit Card,TRUE,13,627.5,93.76999999999998,981,50,116.08,587.93
27-06-2023,20,Philadelphia,Online Transfer,TRUE,23,712.83,212.91999999999996,208,72,5861.31,916.2
26-02-2022,99,San Antonio,Cash,FALSE,0,464.68,0,828,18,2678.78,546.18
04-09-2021,24,New York,Debit Card,FALSE,0,982.06,0,956,71,1072.52,873.54
01-05-2023,40,San Diego,Cash,FALSE,0,410.73,0,694,96,595.93,482.45
26-08-2021,62,San Antonio,Debit Card,FALSE,0,608.03,0,315,58,6922.84,724.01
31-08-2021,48,Los Angeles,Cash,TRUE,13,701.53,104.83000000000004,352,56,8132.85,947.79
02-07-2022,64,Dallas,Credit Card,TRUE,13,354.82,53.01999999999998,988,46,5880.25,458.85
29-03-2022,31,San Jose,Online Transfer,TRUE,28,21.91,8.52,661,99,8050.95,30.34
16-07-2020,64,San Antonio,Cash,FALSE,0,372.65,0,92,90,914.55,353.37
07-04-2022,61,San Jose,Credit Card,FALSE,0,452.37,0,794,15,1430.83,420.08
25-03-2023,27,Chicago,Online Transfer,TRUE,10,644.78,71.63999999999999,649,2,152.85,756.04
10-10-2021,92,San Jose,Debit Card,TRUE,21,233.56,62.079999999999984,243,41,9177.74,280.51
09-08-2020,100,San Jose,Online Transfer,TRUE,13,161.28,24.099999999999994,700,94,8166.3,161.5
14-09-2020,58,New York,Debit Card,FALSE,0,231.26,0,176,95,3478.81,261.2
10-05-2023,27,New York,Debit Card,FALSE,0,346.7,0,256,37,9796.86,335.94
31-01-2022,39,San Jose,Credit Card,TRUE,30,622.03,266.59000000000003,665,1,4708.64,715.1
22-09-2021,31,San Jose,Cash,TRUE,24,695.16,219.51999999999998,887,72,7631.59,952.16
11-03-2023,62,San Diego,Mobile Payment,FALSE,0,573.91,0,331,20,5167.16,473.13
20-07-2022,76,Houston,Cash,FALSE,0,906.3,0,929,1,3253.79,776.58
18-02-2021,56,Dallas,Mobile Payment,FALSE,0,77.85,0,983,59,2625.5,77.46
02-03-2023,28,Chicago,Online Transfer,TRUE,26,634.97,223.10000000000002,470,38,5869.9,691.22
22-09-2022,84,Houston,Debit Card,FALSE,0,467.67,0,104,17,8055.59,401.67
22-10-2021,15,Los Angeles,Online Transfer,FALSE,0,989.79,0,941,59,4153.11,1178.04
19-02-2021,14,Los Angeles,Online Transfer,FALSE,0,235.73,0,645,21,1456.85,210.81
10-05-2021,24,San Antonio,Mobile Payment,FALSE,0,903.73,0,735,81,9990.66,918.08
01-05-2023,40,Los Angeles,Cash,TRUE,29,434.8,177.59999999999997,117,9,7997.33,496.71
13-12-2022,7,Dallas,Debit Card,FALSE,0,824.44,0,78,1,5210.28,969.55
11-09-2021,7,San Diego,Cash,FALSE,0,532.63,0,348,86,8394.48,509.5
10-01-2021,16,San Jose,Cash,FALSE,0,843.41,0,307,77,5903.74,821.43
08-11-2020,91,Phoenix,Debit Card,FALSE,0,65.34,0,248,11,3811.27,67.5
14-12-2021,55,Chicago,Debit Card,TRUE,16,513.63,97.84000000000003,181,28,6394.74,593.02
21-09-2022,40,Phoenix,Debit Card,TRUE,8,899.65,78.23000000000002,317,74,1492.27,785.18
24-01-2021,30,San Diego,Mobile Payment,TRUE,3,131.73,4.070000000000022,407,64,4040.97,128.96
21-05-2022,41,Dallas,Credit Card,FALSE,0,772.7,0,400,16,5837.2,715.68
03-11-2020,91,San Jose,Credit Card,TRUE,2,790.01,16.120000000000005,89,94,7726.75,746.01
11-12-2020,22,Philadelphia,Cash,FALSE,0,648.01,0,478,51,919.63,724.89
08-02-2021,97,Dallas,Credit Card,FALSE,0,878.14,0,426,10,1999.26,841.9
09-03-2022,37,San Jose,Credit Card,FALSE,0,742.78,0,888,28,9378.56,718.12
13-05-2022,68,Philadelphia,Cash,TRUE,17,605.88,124.09000000000003,734,57,5299.54,819.94
18-11-2022,1,San Diego,Mobile Payment,FALSE,0,583.51,0,56,4,2309.38,524.86
21-02-2021,4,Chicago,Mobile Payment,FALSE,0,942.59,0,848,89,5704.52,869.83
13-03-2021,1,Houston,Online Transfer,TRUE,6,219.54,14.01000000000002,319,14,8180.42,227.21
16-08-2021,87,Phoenix,Cash,FALSE,0,56.03,0,285,90,315.58,59.48
05-04-2021,2,San Antonio,Mobile Payment,FALSE,0,480.71,0,153,70,7685.98,483.11
21-05-2021,28,Los Angeles,Cash,FALSE,0,449.86,0,56,88,9873.85,535.18
17-04-2021,97,Los Angeles,Mobile Payment,TRUE,18,308.94,67.82,290,77,8825.09,435.28
17-04-2023,17,Chicago,Debit Card,FALSE,0,641.82,0,996,18,6287.43,716.26
02-06-2023,56,San Jose,Mobile Payment,TRUE,18,90.81,19.939999999999998,222,46,4398.13,113.39
06-02-2023,23,Los Angeles,Debit Card,TRUE,10,509.69,56.63000000000005,187,22,9858.21,642.2
13-06-2023,67,Houston,Debit Card,FALSE,0,576.55,0,507,42,2894.74,564.56
01-01-2022,82,New York,Online Transfer,FALSE,0,467.66,0,560,79,1603.51,526.78
09-07-2022,4,Los Angeles,Mobile Payment,FALSE,0,893.3,0,235,94,4129.75,799.21
10-01-2023,36,Chicago,Mobile Payment,FALSE,0,512.59,0,180,61,9452.28,572.43
11-03-2022,11,San Antonio,Online Transfer,FALSE,0,219.1,0,791,22,232.24,181.43
23-01-2021,73,Dallas,Mobile Payment,TRUE,11,47.24,5.839999999999996,904,53,4756.5,45.64
03-06-2022,63,San Jose,Credit Card,FALSE,0,867.44,0,51,0,6622.57,905.54
05-11-2021,54,Philadelphia,Credit Card,FALSE,0,959.78,0,887,19,836.51,911.73
05-02-2021,89,Phoenix,Online Transfer,TRUE,3,928.46,28.719999999999914,605,77,2493.73,767.03
07-02-2023,28,San Diego,Debit Card,FALSE,0,241.29,0,76,59,9954.11,280.63
27-07-2022,53,Houston,Credit Card,FALSE,0,149.07,0,248,93,6174.79,175.77
12-04-2021,9,Dallas,Cash,FALSE,0,492.68,0,134,92,7856.71,506.32
25-04-2021,99,Phoenix,Debit Card,TRUE,25,468.62,156.20000000000005,164,10,976.87,747.95
25-07-2021,35,Phoenix,Debit Card,TRUE,23,532.83,159.15999999999997,714,22,8539.44,808.58
03-08-2022,34,Houston,Debit Card,TRUE,10,554.36,61.60000000000002,653,83,4293.09,510.67
22-06-2021,26,San Diego,Cash,FALSE,0,45.95,0,572,18,9315.03,48.93
20-08-2022,39,San Antonio,Mobile Payment,FALSE,0,802.16,0,797,53,9264.47,745.97
23-06-2023,21,Chicago,Cash,FALSE,0,775.68,0,617,17,2664.89,742.45
12-01-2022,63,Los Angeles,Mobile Payment,FALSE,0,213.87,0,408,10,8776.64,177.54
20-04-2023,35,Houston,Online Transfer,TRUE,28,597.16,232.23000000000002,404,90,9305.56,673.06
05-06-2022,60,Los Angeles,Debit Card,FALSE,0,914.74,0,856,33,2508.35,937.73
17-09-2020,92,San Antonio,Online Transfer,FALSE,0,932.32,0,881,76,142.5,925.37
13-06-2022,86,Dallas,Cash,TRUE,17,364.49,74.65999999999997,809,57,4165.67,475.05
11-08-2021,96,Phoenix,Credit Card,TRUE,11,526.95,65.13,584,78,2588.08,633.07
07-03-2023,33,Dallas,Credit Card,FALSE,0,317.43,0,867,42,1637.54,337.3
22-09-2022,71,San Antonio,Credit Card,TRUE,6,896.13,57.200000000000045,906,8,4132.23,954.4
22-03-2023,1,Houston,Mobile Payment,TRUE,2,911.69,18.61,492,58,1189.59,1054.91
10-05-2021,63,Phoenix,Cash,TRUE,5,541.67,28.50999999999999,148,95,7613.52,649.24
26-12-2020,27,Houston,Cash,TRUE,4,48.86,2.039999999999999,130,20,332.46,41.71
06-10-2022,19,Chicago,Debit Card,FALSE,0,408.03,0,363,75,8100.61,488.38
24-02-2023,68,San Antonio,Debit Card,FALSE,0,785.67,0,604,45,2559.76,725.12
28-01-2023,53,New York,Debit Card,TRUE,25,384.55,128.18,70,14,4814.19,451.58
02-02-2021,43,Dallas,Mobile Payment,TRUE,2,425.52,8.680000000000007,373,18,7732.51,447.49
23-10-2021,76,Chicago,Mobile Payment,FALSE,0,105.02,0,360,59,8690.49,86.64
20-03-2022,77,Chicago,Online Transfer,FALSE,0,65.79,0,178,93,3566.42,65.71
11-05-2023,51,New York,Online Transfer,FALSE,0,638.34,0,559,72,2789.7,578.55
23-07-2022,97,San Jose,Debit Card,TRUE,13,776.65,116.05000000000007,619,67,9571.65,958.48
21-02-2022,3,Chicago,Online Transfer,FALSE,0,453.92,0,554,77,2033.91,426.78
11-09-2021,9,Philadelphia,Mobile Payment,TRUE,24,238.31,75.25999999999999,471,64,2197.14,320.91
17-09-2020,62,San Antonio,Mobile Payment,TRUE,1,796.97,8.049999999999955,349,90,450.71,918.16
08-08-2022,81,San Antonio,Cash,FALSE,0,677.16,0,250,23,3427.53,752.32
21-09-2021,29,San Antonio,Online Transfer,FALSE,0,474.99,0,783,49,9960.91,522.86
26-11-2021,3,San Antonio,Cash,FALSE,0,96.5,0,270,63,551.22,101.55
25-08-2020,90,Phoenix,Cash,FALSE,0,949.42,0,809,31,9657.11,924.29
26-11-2022,24,San Diego,Debit Card,FALSE,0,805.45,0,126,32,9061.79,682.2
14-05-2022,32,Dallas,Mobile Payment,TRUE,28,712.28,277,481,87,4312.67,1034.58
29-12-2021,7,New York,Online Transfer,FALSE,0,455.54,0,271,63,5794.14,437.51
06-11-2020,8,Chicago,Credit Card,TRUE,3,545.03,16.860000000000014,538,45,1863.34,646.44
24-03-2021,95,San Antonio,Debit Card,FALSE,0,803.88,0,886,8,1607.26,653.22
02-06-2023,45,Dallas,Credit Card,TRUE,17,355.91,72.89999999999998,364,1,6499.79,485.43
07-03-2022,90,Philadelphia,Mobile Payment,TRUE,20,252.22,63.059999999999974,721,31,7652.75,374.68
18-10-2020,15,Philadelphia,Mobile Payment,TRUE,1,590.41,5.960000000000036,887,14,4387.15,656.74
26-02-2022,10,San Antonio,Debit Card,FALSE,0,34.85,0,251,83,340.78,30.26
05-07-2022,61,New York,Mobile Payment,TRUE,27,427.67,158.18,260,80,814.94,540.44
19-06-2021,39,New York,Mobile Payment,FALSE,0,311.88,0,505,34,5041.3,340.21
28-10-2020,50,Houston,Debit Card,TRUE,11,106.67,13.179999999999993,491,64,5965.26,121.75
07-10-2020,20,Dallas,Online Transfer,FALSE,0,70.93,0,738,34,1486.23,75.37
05-07-2021,22,San Jose,Debit Card,FALSE,0,921.01,0,151,92,3024.22,786.66
06-11-2021,41,San Antonio,Mobile Payment,FALSE,0,910.18,0,871,77,1305.82,757.13
04-01-2023,77,Philadelphia,Credit Card,TRUE,12,22.66,3.09,437,87,1043.82,30.65
02-08-2022,8,San Antonio,Cash,FALSE,0,281.88,0,930,31,2742.54,308.54
07-01-2021,52,Dallas,Mobile Payment,FALSE,0,973.37,0,929,52,7444.68,885.74
28-03-2021,95,Phoenix,Mobile Payment,FALSE,0,587.68,0,441,73,4070.88,647.17
17-06-2021,10,San Antonio,Debit Card,TRUE,6,492.9,31.460000000000036,384,66,8272.04,471.69
24-12-2021,16,Los Angeles,Cash,TRUE,4,809.45,33.729999999999905,937,16,1629.46,682.59
08-09-2022,32,San Antonio,Online Transfer,FALSE,0,993.38,0,754,81,2407.07,859.14
19-02-2021,74,Dallas,Cash,FALSE,0,855.54,0,382,78,5508.5,687.99
22-03-2022,24,Chicago,Credit Card,FALSE,0,933.87,0,597,69,2041.63,963.83
08-04-2021,77,Dallas,Online Transfer,FALSE,0,542.68,0,731,38,5925.92,455.13
09-05-2021,66,Chicago,Cash,TRUE,15,583.92,103.04000000000008,761,44,1998.15,556.33
04-08-2022,19,San Jose,Mobile Payment,TRUE,28,353.51,137.47000000000003,113,77,3232.81,567.15
28-09-2021,33,New York,Debit Card,TRUE,5,372.5,19.600000000000023,237,96,5703.67,470.18
25-08-2020,72,Philadelphia,Cash,FALSE,0,269.31,0,369,4,7635.6,254.7
23-11-2021,10,San Antonio,Debit Card,TRUE,28,46.06,17.909999999999997,274,46,953.91,68.9
13-12-2022,73,Phoenix,Credit Card,FALSE,0,44.74,0,198,70,6909.47,42.4
06-05-2021,64,Los Angeles,Debit Card,FALSE,0,263.28,0,79,20,4529.16,276.44
23-06-2022,66,Houston,Online Transfer,TRUE,19,582.97,136.75,635,85,8009.65,616.79
11-08-2021,42,San Diego,Mobile Payment,TRUE,12,16.77,2.289999999999999,400,52,4828.35,21.81
16-11-2021,60,San Jose,Mobile Payment,FALSE,0,774.53,0,399,16,9263.98,906.88
27-11-2020,80,Chicago,Mobile Payment,FALSE,0,916.51,0,73,21,3722.29,998.55
13-12-2021,95,Chicago,Cash,FALSE,0,357.87,0,943,98,7135.65,390.24
10-07-2021,37,Los Angeles,Debit Card,FALSE,0,716.69,0,859,10,7227.68,577.95
23-07-2020,10,San Diego,Credit Card,FALSE,0,791.11,0,171,24,3001.26,832.39
12-01-2022,5,Philadelphia,Debit Card,TRUE,6,671.06,42.83000000000004,303,22,1693.84,785.19
31-05-2022,38,San Jose,Cash,TRUE,25,657.88,219.29999999999995,129,2,4939.75,1011.76
12-01-2021,73,Phoenix,Credit Card,TRUE,13,330.12,49.329999999999984,235,53,4223.5,445.85
17-04-2023,89,Dallas,Credit Card,TRUE,27,414.14,153.16999999999996,390,75,4996.4,563.95
17-09-2021,59,San Antonio,Online Transfer,FALSE,0,711.66,0,200,18,2431.63,823.23
13-05-2023,76,Houston,Debit Card,TRUE,10,45.27,5.029999999999994,910,77,5466.42,45.44
04-02-2021,65,San Antonio,Online Transfer,TRUE,25,246.7,82.24000000000001,209,69,3693.14,291.21
25-03-2021,75,Houston,Online Transfer,FALSE,0,410.91,0,481,56,9435.83,360.56
29-04-2022,30,New York,Credit Card,TRUE,1,552.28,5.580000000000041,779,43,1006.96,457.14
28-06-2021,35,San Diego,Mobile Payment,FALSE,0,387.34,0,517,26,9432.08,386.31
08-03-2021,65,San Diego,Credit Card,FALSE,0,532.8,0,789,49,5349.34,637.84
08-09-2021,15,Los Angeles,Debit Card,FALSE,0,776.77,0,730,62,2640.61,731.4
22-07-2021,61,Dallas,Credit Card,FALSE,0,194.92,0,398,77,3344.08,213.72
08-10-2020,54,Dallas,Online Transfer,FALSE,0,130.21,0,966,67,2856.84,132.61
25-05-2021,90,Philadelphia,Mobile Payment,FALSE,0,929.27,0,686,37,6742.27,781.34
14-07-2022,77,Philadelphia,Cash,TRUE,10,655.04,72.78000000000009,487,4,8856.57,588.37
16-12-2020,83,Philadelphia,Mobile Payment,TRUE,15,347.62,61.339999999999975,640,44,1759.59,432.73
24-11-2022,24,Chicago,Online Transfer,TRUE,12,331.94,45.25999999999999,232,30,4253.47,310.27
12-12-2022,77,Philadelphia,Online Transfer,TRUE,13,600.01,89.65999999999997,997,22,3418.01,721.22
27-08-2021,51,San Antonio,Online Transfer,FALSE,0,192.81,0,179,2,5519.84,175.13
07-03-2023,69,New York,Online Transfer,FALSE,0,334.11,0,607,72,5280.78,302.67
21-06-2023,58,Dallas,Cash,FALSE,0,965,0,394,20,8424.48,774.79
20-06-2023,5,Phoenix,Mobile Payment,TRUE,7,639.22,48.110000000000014,507,76,9309.2,604.08
20-08-2022,98,Philadelphia,Mobile Payment,TRUE,29,625.33,255.41999999999996,852,92,8503.38,754.75
12-05-2021,57,Los Angeles,Mobile Payment,TRUE,21,179.75,47.78,690,20,8159.64,224.72
07-03-2021,40,San Antonio,Online Transfer,TRUE,18,135.12,29.659999999999997,648,39,8142.82,197.7
11-02-2022,22,Phoenix,Debit Card,FALSE,0,645.35,0,523,68,4204.05,732.27
31-05-2021,64,Dallas,Mobile Payment,FALSE,0,697.88,0,406,57,7242.98,743.42
20-02-2022,28,Chicago,Debit Card,FALSE,0,212.13,0,459,47,4754.36,253.83
07-09-2021,35,San Diego,Debit Card,FALSE,0,111.28,0,827,57,6790.39,125.03
10-12-2021,54,Houston,Debit Card,FALSE,0,951.62,0,952,90,8852.57,1062.54
19-03-2022,3,Houston,Cash,FALSE,0,695.29,0,628,57,5707.17,676.84
19-06-2022,90,Los Angeles,Cash,TRUE,12,553.05,75.42000000000007,457,6,2958.66,521.95
10-03-2022,57,Phoenix,Cash,FALSE,0,779.93,0,677,30,8670.57,792.73
12-01-2023,43,San Jose,Credit Card,FALSE,0,392.12,0,151,94,3313.61,466.38
24-03-2022,10,San Antonio,Debit Card,FALSE,0,359.95,0,827,63,8206.08,399.97
06-04-2022,75,San Jose,Online Transfer,TRUE,19,307.47,72.11999999999995,698,31,7419.94,316.34
23-05-2021,44,Philadelphia,Online Transfer,FALSE,0,836.15,0,248,70,5064.32,787.98
15-01-2021,2,Dallas,Cash,FALSE,0,346.15,0,650,100,8497.16,324.63
23-11-2022,16,New York,Cash,FALSE,0,564.23,0,959,68,1457.06,491.23
24-05-2023,12,San Diego,Mobile Payment,FALSE,0,241.04,0,582,89,3731.54,246.9
02-11-2020,9,San Jose,Mobile Payment,TRUE,29,378.52,154.61,227,78,8885.05,605.38
12-12-2022,31,Phoenix,Cash,TRUE,5,644.19,33.89999999999998,926,98,4428.89,747.21
16-03-2023,26,Los Angeles,Online Transfer,FALSE,0,38.4,0,856,61,8115.49,43.97
24-07-2022,5,Houston,Online Transfer,FALSE,0,955.42,0,517,63,4599.29,889.09
01-11-2022,64,San Jose,Mobile Payment,FALSE,0,952.31,0,172,56,6974.69,940.15
09-09-2020,49,Los Angeles,Debit Card,TRUE,2,835.91,17.06000000000006,901,66,6429.04,772.27
29-04-2022,5,Los Angeles,Debit Card,TRUE,15,241.03,42.53,898,82,6669.32,261.25
15-11-2021,67,San Diego,Mobile Payment,TRUE,18,166.35,36.51000000000002,492,56,2146.5,221.83
02-05-2022,7,New York,Cash,FALSE,0,247.75,0,110,6,2603.19,282.06
11-12-2020,39,Philadelphia,Mobile Payment,FALSE,0,606.57,0,690,76,5382.5,501.48
08-02-2021,80,Dallas,Credit Card,TRUE,0,910.61,0,692,8,1417.64,1087.75
24-11-2022,14,Houston,Debit Card,FALSE,0,976.46,0,743,35,3929.87,1065.11
02-03-2022,23,San Antonio,Debit Card,TRUE,1,393.64,3.980000000000018,750,0,2228.7,386.15
29-07-2022,85,San Jose,Online Transfer,FALSE,0,585.66,0,990,25,5852.41,593.6
04-02-2023,42,Philadelphia,Online Transfer,TRUE,11,677.7,83.75999999999999,312,40,2804.08,779.35
10-06-2023,96,New York,Debit Card,TRUE,13,184.62,27.590000000000003,71,74,5375.49,252.56
19-10-2022,75,San Antonio,Credit Card,TRUE,12,243.92,33.26000000000002,771,68,2402.86,232.49
29-04-2021,65,Houston,Debit Card,FALSE,0,479.91,0,166,71,8945.23,479.16
28-12-2021,21,San Antonio,Online Transfer,TRUE,20,579.14,144.77999999999997,825,18,4735.51,687.06
14-06-2023,61,San Jose,Mobile Payment,TRUE,15,345.93,61.05000000000001,976,84,693.82,353.45
17-11-2022,73,San Antonio,Credit Card,FALSE,0,811.22,0,191,39,1954.7,667.21
25-01-2021,64,Phoenix,Credit Card,FALSE,0,13.81,0,258,55,3892.9,11.93
27-06-2021,100,Dallas,Mobile Payment,TRUE,18,535.12,117.46000000000004,693,11,1947.57,731.35
05-01-2021,60,San Diego,Credit Card,FALSE,0,40.9,0,283,19,8620.96,37.01
10-10-2021,47,San Jose,Mobile Payment,FALSE,0,266.93,0,959,35,3435.23,295.31
29-01-2021,45,New York,Credit Card,FALSE,0,576.82,0,340,23,3773.46,690.32
16-08-2021,4,San Antonio,Debit Card,FALSE,0,676.94,0,382,43,4654.42,726.19
11-04-2022,60,San Jose,Mobile Payment,TRUE,0,156.98,0,81,77,9830.09,148.95
04-02-2023,72,San Diego,Debit Card,TRUE,23,690.94,206.38,131,56,9951.87,720.79
17-07-2021,64,Chicago,Credit Card,FALSE,0,304.66,0,229,29,9403.8,332.73
31-12-2021,45,Phoenix,Debit Card,FALSE,0,285.34,0,128,60,6458.67,325.24
28-02-2022,97,San Diego,Debit Card,FALSE,0,170.73,0,344,5,5770.75,145.76
21-07-2020,85,San Diego,Debit Card,FALSE,0,269.49,0,884,97,9438.94,262.01
31-12-2020,78,San Antonio,Online Transfer,TRUE,25,247.56,82.51999999999998,408,97,5819.95,359.96
07-05-2021,85,San Antonio,Debit Card,FALSE,0,314.29,0,57,78,1109.38,289.05
26-12-2020,89,Chicago,Mobile Payment,FALSE,0,892.2,0,526,91,9489.79,747.21
31-10-2020,1,Los Angeles,Cash,TRUE,18,648.92,142.45000000000005,624,30,8248.53,693.95
21-01-2022,35,Houston,Cash,FALSE,0,829.96,0,622,31,2352.26,680.95
02-05-2021,31,San Antonio,Debit Card,FALSE,0,937.46,0,784,22,8456.33,1031.64
11-08-2021,60,Dallas,Online Transfer,TRUE,21,17.06,4.530000000000001,202,76,820.18,22.66
06-06-2023,66,Chicago,Debit Card,TRUE,16,339.03,64.58000000000004,166,75,9433.21,332.2
24-01-2021,43,Houston,Cash,FALSE,0,979.91,0,148,81,2396.53,1005.94
31-07-2020,69,Philadelphia,Cash,FALSE,0,350.38,0,355,62,5185.09,397.12
18-09-2022,41,San Diego,Mobile Payment,TRUE,12,742.56,101.2600000000001,299,95,2012.85,921.61
08-02-2021,64,Dallas,Debit Card,TRUE,12,620.47,84.61000000000001,685,83,9668.32,812.86
19-12-2021,17,San Diego,Mobile Payment,FALSE,0,172.34,0,995,93,156.81,199.66
06-04-2021,54,Dallas,Online Transfer,FALSE,0,883.06,0,702,48,7012.34,961.41
01-10-2020,82,Los Angeles,Mobile Payment,TRUE,7,856.93,64.5,571,6,4502.55,983.81
04-06-2021,69,New York,Credit Card,FALSE,0,547,0,629,40,355.07,639.31
07-05-2022,59,Philadelphia,Cash,TRUE,18,428.29,94.00999999999993,844,46,5590.45,596.88
05-05-2022,96,New York,Cash,TRUE,17,76.38,15.64,826,76,6459.14,91.52
06-04-2022,43,New York,Online Transfer,FALSE,0,944.28,0,662,100,3144.61,779.2
13-02-2023,30,Los Angeles,Debit Card,TRUE,25,147.83,49.28,597,85,8433.89,184.39
25-02-2023,90,New York,Mobile Payment,FALSE,0,751.66,0,938,72,5530.03,892.38
03-12-2022,99,Houston,Debit Card,TRUE,1,273.24,2.759999999999991,282,85,673.3,317.12
04-12-2020,100,Houston,Debit Card,FALSE,0,683.52,0,570,44,4127.02,680.33
07-09-2022,77,San Jose,Cash,TRUE,25,536.96,178.99,146,68,8293.15,600.75
25-11-2021,59,Los Angeles,Online Transfer,FALSE,0,569.81,0,885,67,9138.45,656.95
09-12-2021,31,New York,Cash,FALSE,0,526.38,0,670,98,9440.06,427
29-09-2020,14,San Diego,Debit Card,FALSE,0,44.76,0,113,69,4193.9,39.45
02-05-2023,19,Chicago,Debit Card,FALSE,0,284.8,0,78,74,8558.84,291.53
31-07-2020,78,New York,Credit Card,TRUE,10,174.64,19.400000000000006,705,57,9379.06,179.35
23-02-2023,14,San Diego,Mobile Payment,TRUE,11,632.53,78.18000000000006,499,96,4267.88,654.31
14-02-2021,7,Phoenix,Mobile Payment,TRUE,2,83.83,1.710000000000008,66,29,1803.5,74.88
05-11-2022,50,Philadelphia,Debit Card,TRUE,9,796.6,78.78999999999996,727,48,4289.88,934.84
27-07-2021,46,San Antonio,Debit Card,FALSE,0,237.24,0,77,25,3886.04,264.5
26-03-2023,40,Philadelphia,Mobile Payment,FALSE,0,626.22,0,836,72,4404.69,713.92
29-11-2022,80,Chicago,Cash,TRUE,9,152.19,15.050000000000011,641,11,7479.37,194.56
11-02-2021,9,Los Angeles,Debit Card,TRUE,19,219.23,51.41999999999999,811,49,3503.32,252.98
11-02-2023,71,Los Angeles,Online Transfer,FALSE,0,282.45,0,325,79,9465.17,276.6
26-10-2021,12,San Jose,Mobile Payment,FALSE,0,926.48,0,803,7,9539.87,860.29
23-05-2023,22,Philadelphia,Mobile Payment,TRUE,0,109.48,0,206,58,2554.87,117.29
19-05-2023,65,Phoenix,Debit Card,FALSE,0,380.23,0,592,70,7975.89,336.69
27-03-2021,60,Phoenix,Online Transfer,FALSE,0,350.18,0,474,29,6997.9,302.21
16-01-2022,25,San Diego,Debit Card,FALSE,0,311.01,0,219,14,3773.71,317.33
22-11-2021,23,San Antonio,Debit Card,FALSE,0,295.28,0,128,1,3987.95,330.16
21-02-2022,57,San Antonio,Cash,FALSE,0,929.5,0,497,46,5014.66,1082.69
13-01-2023,80,San Diego,Debit Card,TRUE,16,215.35,41.02000000000001,299,85,664.48,280.62
14-01-2022,61,Phoenix,Cash,FALSE,0,134.57,0,764,9,3242.44,129.01
31-01-2021,61,San Antonio,Cash,TRUE,7,80.05,6.019999999999996,635,89,1505.34,103.26
